	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)
VARIABLES	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Pattern_Construction
																																
			(0.0967)	(0.0967)			(0.0984)	(0.0984)			(0.0838)	(0.0838)			(0.0927)	(0.0927)			(0.118)	(0.119)			(0.109)	(0.110)			(0.118)	(0.119)			(0.127)	(0.127)
_mother_edu7			-0.745***	-0.745***			-0.217	-0.217			-0.202	-0.202			-0.613***	-0.613***			-0.651***	-0.656***			-0.400**	-0.403**			-0.313*	-0.303			-0.509***	-0.514***
			(0.211)	(0.211)			(0.174)	(0.174)			(0.166)	(0.166)			(0.180)	(0.180)			(0.199)	(0.200)			(0.175)	(0.176)			(0.190)	(0.190)			(0.181)	(0.181)
_inc1			0.417	0.417			-0.483	-0.483			-0.148	-0.148			0.265	0.265			-0.153	-0.151			-0.0859	-0.0844			0.0764	0.0710			0.544	0.546
			(0.387)	(0.387)			(0.389)	(0.389)			(0.272)	(0.272)			(0.339)	(0.339)			(0.283)	(0.281)			(0.480)	(0.479)			(0.326)	(0.325)			(0.451)	(0.449)
_inc2			-0.369***	-0.369***			-0.226**	-0.226**			-0.418***	-0.418***			-0.293***	-0.293***			-0.290***	-0.290***			-0.279**	-0.279**			-0.382***	-0.381***			-0.256**	-0.256**
			(0.0900)	(0.0900)			(0.0961)	(0.0961)			(0.0790)	(0.0790)			(0.0981)	(0.0981)			(0.105)	(0.105)			(0.112)	(0.112)			(0.0978)	(0.0973)			(0.114)	(0.114)
_inc3			-0.215***	-0.215***			-0.174**	-0.174**			-0.315***	-0.315***			-0.274***	-0.274***			-0.247**	-0.245**			-0.258***	-0.257***			-0.287***	-0.291***			-0.228**	-0.227**
			(0.0812)	(0.0812)			(0.0849)	(0.0849)			(0.0744)	(0.0744)			(0.0854)	(0.0854)			(0.0968)	(0.0970)			(0.0937)	(0.0939)			(0.0903)	(0.0899)			(0.0949)	(0.0957)
_inc4			-0.0608	-0.0608			-0.160**	-0.160**			-0.169***	-0.169***			-0.0968	-0.0968			-0.212**	-0.209**			-0.134	-0.131			-0.120	-0.130			-0.0863	-0.0821
			(0.0741)	(0.0741)			(0.0691)	(0.0691)			(0.0638)	(0.0638)			(0.0689)	(0.0689)			(0.0952)	(0.0955)			(0.0890)	(0.0896)			(0.0893)	(0.0892)			(0.0865)	(0.0880)
_inc6			0.0586	0.0586			-0.0120	-0.0120			-0.0192	-0.0192			-0.0729	-0.0729			-0.0281	-0.0282			0.170*	0.170*			0.147*	0.147*			0.125	0.125
			(0.0628)	(0.0628)			(0.0686)	(0.0686)			(0.0618)	(0.0618)			(0.0761)	(0.0761)			(0.0895)	(0.0897)			(0.0886)	(0.0887)			(0.0816)	(0.0813)			(0.0952)	(0.0951)
height		0.173	-0.0420	-0.0420		0.335	0.177	0.177		0.325	0.0814	0.0814		0.146	-0.0659	-0.0659		-0.0180	-0.184	-0.192		0.540	0.387	0.382		0.303	0.0936	0.111		0.841**	0.692*	0.685*
		(0.315)	(0.304)	(0.304)		(0.363)	(0.346)	(0.346)		(0.296)	(0.279)	(0.279)		(0.334)	(0.325)	(0.325)		(0.363)	(0.361)	(0.362)		(0.437)	(0.425)	(0.424)		(0.365)	(0.360)	(0.359)		(0.386)	(0.375)	(0.375)
daily_cig_before_preg		-0.00746**	-0.00108	-0.00108		-0.00643*	-0.000535	-0.000535		-0.00946***	-0.00244	-0.00244		-0.00776**	-0.00159	-0.00159		-0.0115***	-0.00629	-0.00607		-0.00921*	-0.00368	-0.00349		-0.0146***	-0.00874**	-0.00940***		-0.0119***	-0.00660	-0.00632
		(0.00329)	(0.00332)	(0.00332)		(0.00376)	(0.00379)	(0.00379)		(0.00314)	(0.00309)	(0.00309)		(0.00350)	(0.00353)	(0.00353)		(0.00420)	(0.00416)	(0.00418)		(0.00483)	(0.00485)	(0.00484)		(0.00359)	(0.00361)	(0.00360)		(0.00419)	(0.00425)	(0.00426)
weekly_alcohol_b_preg		-0.00669**	-0.00674**	-0.00674**		-0.00481	-0.00385	-0.00385		-0.00368	-0.00321	-0.00321		-0.00505	-0.00470	-0.00470		-0.00258	-0.00277	-0.00279		-0.00556	-0.00594*	-0.00601*		-0.00534	-0.00588	-0.00566		-0.00164	-0.00160	-0.00169
		(0.00315)	(0.00324)	(0.00324)		(0.00362)	(0.00353)	(0.00353)		(0.00286)	(0.00286)	(0.00286)		(0.00354)	(0.00347)	(0.00347)		(0.00321)	(0.00319)	(0.00319)		(0.00344)	(0.00340)	(0.00341)		(0.00403)	(0.00411)	(0.00413)		(0.00351)	(0.00331)	(0.00332)
complications_during_preg		0.00572	0.000630	0.000630		-0.0423	-0.0494	-0.0494		-0.0215	-0.0321	-0.0321		-0.0316	-0.0412	-0.0412		0.0101	-0.0118	-0.0109		0.00349	-0.00284	-0.00221		-0.0846	-0.0926	-0.0947*		0.00887	-0.0139	-0.0130
		(0.0492)	(0.0475)	(0.0475)		(0.0513)	(0.0502)	(0.0502)		(0.0463)	(0.0452)	(0.0452)		(0.0503)	(0.0496)	(0.0496)		(0.0580)	(0.0559)	(0.0557)		(0.0629)	(0.0619)	(0.0620)		(0.0569)	(0.0571)	(0.0572)		(0.0600)	(0.0579)	(0.0578)
miss_height		-0.393	-0.640	-0.640		-0.0545	-0.133	-0.133		-0.205	-0.442	-0.442		-0.104	-0.301	-0.301		-0.428	-0.620	-0.637		0.899	0.711	0.700		0.226	-0.0655	-0.0282		1.397**	1.203*	1.187*
		(0.565)	(0.543)	(0.543)		(0.628)	(0.600)	(0.600)		(0.521)	(0.496)	(0.496)		(0.602)	(0.587)	(0.587)		(0.650)	(0.640)	(0.639)		(0.749)	(0.724)	(0.721)		(0.623)	(0.609)	(0.608)		(0.655)	(0.639)	(0.638)
miss_daily_cig_before_preg		-0.450**	-0.647***	-0.647***		-0.193	-0.364	-0.364		0.626***	0.403**	0.403**		-0.525**	-0.710***	-0.710***		-0.0949	0.0140	0.0206		-0.258	-0.0947	-0.0880		-0.145	-0.0185	-0.0417		-0.998**	-0.906*	-0.896*
		(0.190)	(0.188)	(0.188)		(0.347)	(0.298)	(0.298)		(0.181)	(0.172)	(0.172)		(0.205)	(0.190)	(0.190)		(0.370)	(0.415)	(0.419)		(0.343)	(0.429)	(0.431)		(0.196)	(0.249)	(0.241)		(0.496)	(0.489)	(0.484)
miss_weekly_alcohol_b_preg		-0.302	0.160	0.160		-0.305	-0.112	-0.112		-1.084***	-0.731*	-0.731*		-0.106	0.328	0.328		0	0	0		0	0	0		0	0	0		0	0	0
